id_publicacion,id_city,house_lat,house_long,rooms,bathrooms,squared_meters,builded_squared_meters,house_details,address,price
668332371,25,25.659392,-100.2947,2,2,82,82,"Departamentos en pre venta en el centro de Monterrey en Moderno Edificio de 31 pisos. Del piso 17 al 31 . El edificio esta muy bien ubicado 
Se entregara en octubre del 2021 
 
Aquí presento el departamento tipo 1 en el piso 18 con el precio de $3,189,901 (tres millones ciento ochenta y nueve mil novecientos un pesos ) 
 
 
 
 
 Operación : Venta 
 Tipo : Departamentos 
 Zona :Centro 
 Colonia :Monterrey Centro 
 Terreno : 82 m2. 
 Construcción : 82 m2. 
 Frente : 7 m. 
 Plantas : 1 
 Recámaras : 2 
 Baños : 2 
 Edad : 0 
 Una área social . 21.44 metros cuadrados.Un comedor de 8.43 metros cuadrados. Área de baños completos de 10.16 metros dos de ellos. Área de recamaras 28.4 0 metros cuadrados con dos recamaras. Un vestidor de 4.21 metros cuadrados. 
 
Expertos en Inmuebles¡¡ Amamos lo que Hacemos¡¡¡¡","Departamento En Venta En Monterrey Nuevo Leon Centro, Centro, Monterrey, Nuevo León",3189901
669124664,32,25.693105,-100.5007,2,2,108,200,"Casa en Venta en Privadas de Santa Catarina Ubicada en Esquina, Colonia semi-privada. En Primer Planta cuenta con, sala, comedor, bar, cocina, medio baño, cochera para un auto. Segunda Planta: Dos recámaras, la principal con baño completo y vestidor. Recámara secundaria, baño completo, estancia, terraza y lavandería techada. Actualmente cuenta con dos mini-split de 2 y 1 toneladas. Para más información favor de contatarnos. Expertos en Inmuebles Otras Caracteristicas: Centros Comerciales Cercanos: SI. Cocina integral: SI.","Privadas De Santa Catarina, Santa Catarina, Nuevo León",1250000
669745591,32,25.697573,-100.4986,3,1,90,98,"A una cuadras de Aurrera Bosques de la Huasteca y tiendas de autoservicio 
 
 
 
Utiliza tu crédito infonavit y vive en Santa Catarina!! 
 
Casa lista para habitar 
 
 
Planta baja 
 
* Cochera para 2 auts 
 
* Cocina 
 
* Sala comedor 
 
* Medio baño 
 
* Pequeño patio 
 
 
 
Planta alta 
 
* tres recámaras, dos de ellas con minisplit 
 
* Baño completo 
 
 
 
Precio abajo del promedio del mercado","Bosques De La Huasteca, Santa Catarina, Nuevo León",890000
669745592,25,25.70141,-100.2945,3,2,240,310,"Casa en Venta con remodelacion reciente, cuenta con un local comercial al frente (Abarrotes) con permiso vigente para vender alcohol y ya cuenta con clientela. 
 
 
Planta Baja: 
 
Cochera, Local, Sala Comedor, Cocina, Estancia, Baño Completo y 2 Recamaras al fondo. 
 
Planta Baja: 2 Recamaras y baño completo","Cementos, Monterrey, Nuevo León",2600000
673338929,27,25.736869,-100.2106,3,2,120,162,"Casa en Venta en Fraccionamiento Privado. Hacienda Santa Fe, Apodaca. Junto a Av. Miguel Aleman. Ubicada frente a parque, equipada en excelentes condiciones Cocina integral, equipada. 3 Recamaras 2 Baños y medio Cuarto principal con baño completo y closet. 2 cuartos secundarios, (closet en uno de ellos) Cuenta con reja y portón. Lavandería semi techada. Privada con seguridad 24/7. Acceso a vías rápidas. Otras Caracteristicas: Area de lavandería: SI. Caseta de guardia: SI. Cocina integral: SI. Estado de conservación: Excelente.","Hacienda Santa Fe, Apodaca, Nuevo León",1600000
674111350,25,25.750915,-100.4297,3,3,278,278,"Casa en Venta en Cumbres del Sol. 3.5 millones de pesos. 
 
 
Hermosa residencia, ideal para vivir tranquilo en una colonia privada en Cumbres del Sol. Cuenta con 3 amplias recámaras, cada una con su walking clóset. Estancia privada y estancia social. Sala, comedor, ante-comedor. Techos de 3 mtsde altura que le da luminosidad y comodidad. Cocina abierta, cuarto de lavado. Incluye un práctico acceso a 2 parques ideal para la familia. Cuenta además con amplio patio con terraza y estancia ideal para reuniones sociales. En privada y con vigilancia, cerca de colegios y centros comerciales de prestigio. 
 
A estrenar 
 
IMPORTANTE: Única casa con más espacio de estacionamiento para las visitas en la privada. 
 
 
 
Aprovecha la oportunidad 
 
Expertos en Inmuebles¡¡ Amamos lo que Hacemos¡¡¡¡","Casa En Venta Cumbres Del Sol 3.5 Millones, Cumbres Del Sol Etapa 1, Monterrey, Nuevo León",3200000
674112629,25,25.662722,-100.3161,3,3,351,322,"Terreno y Casa por la Antiguedad de La casa ideal para Remodelar Departamentos o oficinas por la cercanía del Centro de Monterrey 
 
Expertos en Inmuebles¡¡ Amamos lo que Hacemos¡¡¡¡","Terreno Venta En Monterrey  A Unas Cuadras Morones Prieto, Independencia, Monterrey, Nuevo León",2200000
674114012,25,25.591408,-100.2603,4,5,440,440,"CASA EN VENTA EN LOS CEREZOS RESIDENCIAL CARRETERA NACIONAL 
MONTERREY, NUEVO LEóN 
 
ID PROPIEDAD: 24-CV-5185 
 
Hermosa casa en venta con inigualables vistas, rodeado de la naturaleza. 
 
Fácil acceso por Antiguo Camino a Villa de Santiago y Carretera Nacional, zona del URO 
CASA HABITACION DE LUJO 
 
 
Planta Baja 
 
SALA CON DOBLE ALTURA 
COMEDOR CON DOBLE ALTURA 
COCINA CON ISLA Y FAMILY ROOM 
ESTUDIO/RECAMARA CON BAñO COMPLETO 
LAVANDERíA 
 CUARTO DE SERVICIO 
COCHERA PARA TRES AUTOS 
CUARTO DE HERRAMIENTAS 
AREA DE JARDIN 110 M2 
AREA DE ASADOR 
Planta Alta 
 
3 RECAMARAS CON WALKING CLOSET Y BAñO COMPLETO CADA UNA 
ESTANCIA FAMILIAR 
CLOSET DE BLANCOS Y ZINC 
Tercer Planta 
 
TERRAZA AZOTEA 80 M2 
MEDIO BAñO 
 
 
EQUIPAMIENTO 
 
PREPARACION PARA CASA INTELIGENTE Y CAMARAS DE SEGURIDAD 
AISLAMIENTO TéRMICO 
CUENTA CON PANELES SOLARES 
GRIFERIA DE LUJO 
CARPINTERIA DE LAS MAS ALTA CALIDAD EN CLOSETS, LAVANETAS, PUERTAS Y VESTIDORES 
CRISTAL TEMPLADO EN REGADERAS 
SISTEMA DE AGUA CON TUBERIA PEX 
PUERTA PRINCIPAL DE TRES METROS DE ALTURA 
 
 
 
 
 
24-CV-5185 
Expertos en Inmuebles Amamos lo que Hacemos 
 
Te Apoyamos en Tramitar tu Crédito Hipotecario SIN Costo para Ti","Casa En Venta En Carretera Nacional Monterrey, N.l., Monterrey, Nuevo León",8690000
675630636,25,25.686358,-100.3761,3,4,226,343,HERMOSA RESIDENCIA UBICADA EN EL SECTOR PRIVILEGIADO DE SAN JERONIMO. MUY CERCA DEL PARQUE Y A UNA CUADRA DE AVE PUERTA DEL SOL PLANTA BAJA: COCHERA PARA 2 AUTOS RECIBIDOR SALA COMEDOR COCINA EQUIPADA CUARTO DE TV-BAR CON BAÑO COMPLETO LAVANDERIA CUARTO DE SERVICIO CON BAÑO PATIO CON AREA TECHADA PLANTA ALTA: RECAMARA PRINCIPAL CON BAÑO VESTIDOR 2 RECAMARAS SECUNDARIAS CON CLOSET BAÑO COMPLETO QUE COMPARTEN LAS RECAMARAS SECUNDARIAS,"Colinas De San Jerónimo, Monterrey, Nuevo León",6400000
677263986,25,25.74904,-100.3986,4,5,141,252,"Visite esta preciosa casa en Cumbres Ranciamente. Entre usted en 
 el fraccionamiento cumbres renacimiento le agradara mucho el ambiente. Es un fraccionamiento privado con instalaciones subterráneas y amenidades de vanguardia para que usted disfrute , es la mejor opción en Cumbres Las amenidades de las cual usted podrá gozar , son parques, gimnasio, alberca, casa club con asadores y caseta de vigilancia las 24 horas 7 días de la semana. 
 
Beneficios. (Vea las fotos le agradara) 
 
-Comercios cercanos -Escuelas cercanas .-Clubes deportivos cercanos. Para que usted y su familia disfruten. 
 
-Bonito y practico diseño arquitectónico . Con una magnifica terraza en el 3er pisos , ideal para convivir. -Colonia bien ubicada. Esta genial vea las fotos. 
 
Al lado y enfrente de un parque.-Colonia privada con caseta de vigilancia 24 horas 7 días de la semana (muy segura )-Fácil acceso. Cuenta con acceso por las vialidades más importantes de Cumbres. La colonia cuenta con gimnasio , Alberca y casa club con asadores. 
 
-Por todo esto y mas su mejor opción para vivir en la Zona Cumbres. Sienta la libertad de escoger su casa. 
 
Tenemos el servicio de tramite de credito hipotecario rápido y fácil . Lo ponemos en contacto con ellos si asi lo desea. 
 
Trabajamos en sociedad con empresa de instalación de paneles solares para que ahorre en su consumo eléctrico. Lo ponemos en contacto con ellos si asi lo desea. 
 
La mejor opción en Zona Cumbres. Visite la casa ya. 
 
 Operación : Venta 
 Tipo : Casas 
 Zona :Cumbres 
 Colonia :Cumbres Renacimiento 
 Terreno : 141 m2. 
 Construcción : 252 m2. 
 Frente : 9 m. 
 Plantas : 3 
 Recámaras : 4 
 Baños : 5 1/2 
 Edad : 0 
 Nueva 
Cocina Integral 
Alberca 
Gimansio 
 
SE LE PUEDE PONER UNA ALBERCA CON UN COSTO ADICIONAL AL PRECIO DE LA CASA. VER LAS FOTOS DE DEMOSTRACION DE LOS MODELOS DE ALBERCA QUE SE PUDIERAN INSTALAR .. Dimensiones del patio, 3.30 x 8.70 mts 
 
 Casa nueva con cochera techada para 3 autos. . 
 
Nota importante esta casa cuenta con un parque a lado , y en frente por lo cual no tendrá una casa al lado o en frente. lo cual es un plus. 
Ademas cuenta con. 
 
Cuenta con una terraza muy padre de 80, metro cuadrados , con baño completo . 
El gimnasio y la alberca están muy padres así como la palapa para con asadores que se tiene en común. 
 
Lugares de interes cercanos , el HEB Puerta De Hierro, Prepa del Tec Cumbres , Latin American School , Colegio Cambrige De Monterrey. Todos a pocos minutos. 
 
. 
 
Estancia 
Estudio 
4 recamaras. 
5.5 baños 
Comedor. 
Sala comedor. 
Terraza de 80 m2 
 
La casa esta junto a un parque. 
 
24-CV-5249 
Expertos en Inmuebles Amamos lo que Hacemos 
 
Te Apoyamos en Tramitar tu Crédito Hipotecario SIN Costo para Ti","Casa En Venta En Cumbres Renacimiento, Cumbres Renacimiento, Monterrey, Nuevo León",3200000
678407126,27,25.721155,-100.1652,3,2.5,147,105,"BONITA CASA, CON AMPLIACION, TOTALMENTE RENOVADA, puertas, ventanas, sanitarios, lavabos, pintura, etc. terreno excedente. Vaya a verla!!<> PLANTA BAJA: COCHERA SIN TECHAR SALA¿ COMEDOR¿ COCINA¿ 1/2 BA¿O LAVANDERIA PLANTA ALTA: 3 RECAMARAS RECAMARA PRINCIPAL¿C/ BA¿O VESTIDOR Y¿ UN BA¿O COMPLETO PARA COMPARTIR LAS OTRAS 2 RECAMARAS.","Valle De San Miguel, Apodaca, Nuevo León",890000
678407309,27,25.790437,-100.2649,4,2,90,160,"CASA EN APODACA , PARA RE MODELAR A TU GUSTO¿ CERCA DE AV CONCORDIA<> ESCUELAS CENTROS COMERCIALES¿¿<> ESPACIO PARA PONER TU NEGOCIO¿ SALA¿ COMEDOR¿ COCINA BA¿O COMPLETO 1 RECAMARA LAVANDER¿A SEGUNDA PLANTA¿ PEQUE¿A TERRAZA 2 RECAMARAS BA¿O COMPLETO","Los Encinos, Apodaca, Nuevo León",650000
678408284,27,25.727776,-100.1734,3,2.5,105,165,"PRECIOSA CASA NUEVA EN FRACCIONAMIENTO PRIVADO¿ EN UNA DE LAS AREAS DE MAYOR CRECIMIENTO Y PLUSVALIA EN LA ZONA DE APODACA , MUY CERCA DEL MEZQUITAL Y DE AVENIDA CONCORDIA , SANTO DOMINGO Y DIEGO DIAZ DE BERLANGA .<> LA PROPIEDAD CUENTA CON UN DISE¿O DIFERENTE Y FUNCIONAL , LO CUAL LA HACE MUY ATRACTIVA .<> ESTA RODEADA DE CENTROS COMERCIALES, TIENDAS DE CONVENIENCIA , AMPLIAS Y FLUIDAS AVENIDAS Y ADEMAS SE ENCUENTRA RODEADA DE VARIAS COLONIAS PRIVADAS . LO CUAL HA CONVERTIDO EL AREA EN UNA ZONA MUY DESEABLE Y DE ALTA PLUSVALIA.<> VIGILANCIA 24/7<> PLANTA BAJA - - COCHERA PARA 2 AUTOS¿ TECHADA ( CON ESPACIO AL FONDO PARA 3) - EL AREA DE PATIO SE ENCUENTRA INTEGRADA CON LA COCHERA LO QUE NOS DA UN AMPLIO ESPACIO LIBRE DE 90 M2 , IDEAL PARA USOS MULTIPLES. - MEDIO BA¿O¿ - SALA/ COMEDOR - COCINA¿ - ESPACIO ADECUADO PARA LAVANDERIA TECHADA PLANTA ALTA¿ - RECAMARA PRINCIPAL CON BA¿O COMPLETO Y VESTIDOR - RECAMARA SECUNDARIA MUY AMPLIA - 3er¿ RECAMARA¿ -¿ AMPLIA ESTANCIA¿ -¿ ¿BA¿O COMPLETO QUE COMPARTEN LAS 2 RECAMARAS SECUNDARIAS Y LA ESTANCIA. ¿EL PROYECTO CUENTA MUCHAS POSIBILIDADES¿ PARA AMPLIACION. LA CASA ES TOTALMENTE NUEVA POR ELLO NO CUENTA CON EQUIPO ADICIONAL .","Privadas Santa Fe, Apodaca, Nuevo León",1280000
678408426,27,25.775654,-100.23618,2,2,105,165,"MAGNIFICA PROPIEDAD , PERFECTAMENTE UBICADA A TAN SOLO 500 MTS DEL CENTRO COMERCIAL SENDERO APODACA , RODEADO DE AVENIDAS IMPORTANTES Y DE ALTO FLUJO VEHICULAR , MEDIOS DE TRANSPORTE , TIENDAS DE CONVENIENCIA , BANCOS , ESCUELAS , ETC. NO DEJE DE VERLA<> PLANTA BAJA¿ - COCHERA PARA UN AUTO¿ - SALA - COMEDOR -COCINA - LAVANDERIA TECHADA¿ -PATIO DE SERVICIO -PASILLO LATERAL PLANTA ALTA¿ 2 RECAMARAS GRANDES CON BA¿O CADA UNA¿","Santa Cecilia I, Apodaca, Nuevo León",950000
678408820,30,25.795909,-100.6048,2,1,88,70,"<> CASA EN VENTA,<> La casa se entrega totalmente renovada, en pisos, tuberias, cableado electrico, lavabos, sanitarios, puertas y ventanas. <> 1 PLANTA Espacio para 2 autos Sala Comedor Cocina Patio 2 Recamaras 1 Ba¿o","Valle San Felipe, García, Nuevo León",320000
678409061,25,25.748243,-100.3645,3,3,136,165,"Casa en muy buena ubicaci¿n a pocos minutos de avenidas importantes como Raul Rangel Frias, Lincon y escuelas, tres recamaras, tres ba¿os y cochera. <> requiere mantenimiento<> PLANTA BAJA - cochera techada con reja - recibidor con bodega debajo de escalera - ba¿o completo - sala - comedor - cocina integral - patio techado PLANTA ALTA - estancia con balcon - recamara principal con minisplit y ba¿o completo - recamaras secundarias con minisplit, compartiendo ba¿o completo - terraza con asador sin acceso (falta abrir acceso por una de las recamaras)","Loma Linda, Monterrey, Nuevo León",1650000
678409853,27,25.775654,-100.23618,3,3,97,153,CASA EN VENTA EN FRACCIONAMIENTO¿SANA CECILIA¿ NO DEJES DE VERLA<> PRIMER NIVEL COCHERA TECHADA PARA UN AUTO SALA¿ COMEDOR COCINA EQUIPADA BA¿O DE VISITAS PATIO PASILLO LATERAL SEGUNDO NIVEL RECAMARA PRINCIPAL BA¿O VESTIDOR Y PEQUE¿O BALC¿N 2 RECAMARAS COMPARTEN BA¿O,"Santa Cecilia I, Apodaca, Nuevo León",930000
678410230,27,25.771347,-100.25054,2,1,90,90,"EXCELENTE OPORTUNIDAD EN ZONA DE ALTA PLUSVALIA, CASA EN VENTA DE UNA PLANTA EN LA COL LOS PINOS II ZONA APODACA, BIEN UBICADA Y A UNAS CUADRAS DE AVE CONCORDIA Y TIENDAS DE PRESTIGIO COMO MI TIENDITA, CENTROS COMERCIALES COMO SENDERO APODACA Y ESCUELAS DE PRESTIGIO. <> NO DEJE QUE SE LA GANEN, POR SER UNA PLANTA Y POTENCIAL DE CRECIMIENTO!!!!!<> UNA PLANTA NO TIENE COCHERA PERO TIENE SU ESPACIO AFUERA DE LA CASA SALA COMEDOR COCINA DE AZULEJO RECAMARA PRINCIPAL AMPLIA RECAMARA SECUNDARIA TAMA¿O NORMAL UN BA¿O COMPLETO PATIO Y LAVANDERIA TECHADA PASILLO DE SERVICIO EL PISO ES NUEVO DE PORCELENATO Y PROTECTORES EN TODA LA CASA.","Hacienda Los Pinos Ii, Apodaca, Nuevo León",680000
678410405,27,25.776468,-100.18587,2,3,90,120,"Excelente ubicacion de casa RE-MODELADA, semiamueblada a una cuadra de Av. Afganistan y dos de Sendero, dos recamaras, 1 1/2 ba¿os, cochera techada PLANTA BAJA - Cochera techada para dos autos ( uno al frente y otro por entrada lateral) - Sala con abanico y 2 sillones (2 y 3 personas) - Comedor con abanico y mesa de 4 sillas - Cocina Integral con campana de extracci¿n y parrilla - Patio amplio con techo de lamina y acceso con port¿n por entrada lateral en Maria Curie - medio ba¿o - Lavander¿a techada -PLANTA ALTA - Recamara principal con terraza muy amplia¿ - recamara secundaria con closet y base individual - ba¿o completo accesorios: 2 muebles de sala, mesa comedor para 4 personas, cama individual, abanicos¿","Apodaca, Nuevo León",860000
678410528,29,25.749346,-100.2868,3,3.5,172,221,"Casa en Venta en excelente ubicaci¿n, muy cerca de Centros Comerciales como Paseo La Fe, Citadel, ya equipada, lista para habitarse. Terreno excedente.¿¿Vaya a verla! Planta Baja -Cochera para 2 autos -Sala -Comedor -Cocina equipada -1/2 ba¿o -Lavanderia Techada -Ba¿o completo en patio -Terreno excedente Planta Alta -3 Recamaras, la principal con Ba¿o vestidor -2 recamaras -comparten- -Ba¿o completo -2 minisplits -Protectores y Barandal","Hacienda Los Morales Sector 1, San Nicolás De Los Garza, Nuevo León",2600000
678410675,28,25.772992,-100.2836,3,4,135,203,"Residencia en la mejor zona de Escobedo, amplias calles de acceso, caseta de vigilancia y áreas verdes, muy cerca de Sendero, Benito Juárez y Concordia, cuenta a su alrededor con varias plazas comerciales, colegios y supermercados, diseño constructivo único en la privada, 3 recamaras (todas con baño), amplia estancia y jardin PLANTA BAJA - cochera techada para dos autos - cocina - sala y comedor - cuarto de lavado techado - baño completo de servicio - 1/2 baño para visitas - pasillo lateral de servicio - jardin PLANTA ALTA - amplia estancia - recamara principal con baño y vestidor - recamara secundaria con baño y vestidor - tercer recamara con baño totalmente iluminada con lamparas LED mantenimiento $700 por mes al corriente","La Encomienda, General Escobedo, Nuevo León",2880000
678410817,26,25.642955,-100.178,3,2,119,120,"HERMOSA CASA EN VENTA EN ZONA GUADALUPE, MUY CERCA DE AV. ELOY CAVAZOS CON ESCUELAS CERCANAS TIENDAS DE AUTOSERVICIOS Y DEPARTAMENTALES. 
 
FRACCIONAMIENTO SEMI PRIVADO 24/7 
 
NO DEJES DE VERLA TE VA ENCANTAR!!! 
 
 Operación : Venta 
 Tipo : Casas 
 Zona : Zona Guadalupe 
 Colonia : Sierra Morena 
 Terreno : 119 m2. 
 Construcción : 120 m2. 
 Frente : 7 m. 
 Plantas : 2 
 Recámaras : 3 
 Baños : 2 1/2 
 Edad : 
LA CASA CUENTA CON: 
 
COCHERA PARA 2 AUTOS 
 
SALA COMEDOR 
 
COCINA INTEGRAL 
 
2 BAÑOS Y MEDIO 
 
PATIO 
 
PASILLO 
 
3 RECAMARAS 
 
RECAMARA PRINCIPAL BAÑO- VESTIDOR","Fraccionamiento Sierra Morena 000, Sierra Morena, Guadalupe, Nuevo León",1180000
678411334,28,25.772992,-100.2836,4,4,135,320,"<> <> CON EXCELENTES VÍAS DE ACCESO, <> CERCA DE COLEGIOS, CENTROS COMERCIALES<> PARQUES <> <> COCHERA PARA 2 AUTOS TECHADA SALA COMEDOR, PUEDES REMODELAR A TU GUSTO. COCINA BAÑO PATIO LAVANDERÍA SEGUNDO NIVEL 4 RECAMARAS CADA UNA CON BAÑO TERCER NIVEL ÁREA SOCIAL BAÑO LA PROPIEDAD CUENTA CON AMPLIOS ESPACIOS","La Encomienda, General Escobedo, Nuevo León",3500000
678411482,27,25.817973,-100.2323,3,2,96,113,"Hermosa casa como nueva de dos plantas& en Fraccionamiento Privado, con vigilancia 24/7, cuenta con un bonito parque enfrente con juegos infantiles, esta muy bien ubicada, cerca de avenida Real de Santa Rosa y a 5 min de la Avenida Profesor Humberto Ramos Lozano, a 15 minutos del centro de Apodaca PRIMER PLANTA - Sala - Comedor - Cocina -1/2 baño de visitas -Lavandería techada - Patio trasero - Amplio pasillo lateral SEGUNDA PLANTA - Recamara principal con baño completo - Dos recamaras - Baño completo que comporten las dos recamaras","Ventura De Santa Rosa, Apodaca, Nuevo León",780000
678411501,27,25.776468,-100.18587,3,1,90,130,"BONITA CASA , CON ACABADOS , Y TOTALMENTE EQUIPADA , EN FRACCIONAMIENTO NUEVO Y MU BIEN COMUNICADO <> CERCA DE HUINALA , IDEAL PARA FAMILIAS QUE VAN INICIANDO .<> <> NO DEJE DE VERLA !!!<> PLANTA BAJA: - COCHERA TECHADA PARA 2 AUTOS - SALA- COMEDOR - MEDIO BAÑO -COCINA EQUIPADA - PATIO DE SERVICIO CON LAVANDERIA TECHADA - PASILLO LATERAL DE SERVICIO PLANTA ALTA 3 RECAMARAS 1 BAÑO COMPLETO. LA CASA CUENTA CON COCINA INTEGRAL , PORTON , PROTECCIONES EN TODA LA CASA, CLOSETS, MINISPLITS, ABANICOS DE TECHO. NO DEJE DE VERLA °°","Apodaca, Nuevo León",720000
678412245,29,25.747265,-100.2678,3,4,302,290,"CASA EN VENTA LAS PUENTES SECTOR 2, ZONA SAN NICOLAS EN ESQUINA.<> HERMOSA CASA EN VENTA, EN PRIVILIGIADA ZONA LISTA PARA SER HABITADA CON RECAMARAS AMPLIAS, ESPACIOS MUY AMPLIOS MUY CERCA DE AV. SAN NICOLAS Y HEB.<> <> NO DEJE DE VER LA CASA DE SUS SUEÑOS LE VA A ENCANTAR!!!!!!!! <> PRIMER PLANTA COCHERA TECHADA PARA DOS AUTOS RECIBIDOR SALA COMEDOR COCINA INTEGRAL AMPLIA MEDIO BAÑO CUARTO DE SERVICIO HERMOSO JARDIN SEGUNDA PLANTA 3 RECAMARAS CON BAÑO VESTIDOR Y CLIMA CADA UNA ESTANCIA MUY AMPLIA EQUIPO CLIMAS BAÑOS CON CANCEL","Las Puentes Sector 8, San Nicolás De Los Garza, Nuevo León",4600000
678412291,27,25.776468,-100.1858,2,1,85,110,"Casa en excelente ubicación, a una cuadra de Concordia y Las Palmas, dos recamaras, 1 1/2 baños, cochera para dos autos con reja, con oportunidad de re-modelar al gusto PLANTA BAJA - Cochera para dos autos con reja de protección - Sala - Comedor - Cocina - Patio trasero con techo de lamina - medio baño de visitas PLANTA ALTA - dos recamaras - Baño completo Nota: la casa se manda pintar por dentro al gusto del comprador accesorios: reja y protecciones en toda la casa, bolier de paso, puerta principal de herrería, gas natural","Apodaca, Nuevo León",650000
681247490,29,25.759427,-100.26912,3,2,240,185,"ID. PROPIEDAD; 24-CV-5269 
 
A 3 minutos de Plaza Fiesta Anáhuac, cerca de Colegios de prestigio. 
 
Privada de 13 casas, con control de acceso. Se paga cuota de mantenimiento. 
 
Fácil acceso por Avenida Manuel Barragán y Anillo Periférico. 
La casa cuenta con un amplio terreno excedente ideal para alberca y área de asador 
 
Planta baja 
Sala 
Comedor 
Cocina integral 
Medio baño 
Patio trasero 
Cochera para dos autos 
amplio terreno excedente de 120 m2 
Planta Alta 
 
Recamara principal con baño-vestidor 
Dos amplias recamaras secundarias con clóset 
1 baño completo que comparten las recámaras secundarias 
Estancia 
Equipamiento 
 
Cocina íntegral con estufa y campana 
 
Planta alta cuenta con clima central. 
 
Recamara principal con minisplit 
 
Sala - comedor cuenta con minisplit 
 
24-CV-5269 
Expertos en Inmuebles Amamos lo que Hacemos 
 
Te Apoyamos en Tramitar tu Crédito Hipotecario SIN Costo para Ti","Casa En Venta En San Nicolas  De Los Garza, Nuevo León, San Nicolás De Los Garza, Nuevo León",3400000
